<검색방법>
 종목코드 | A | B | C | D | E | F | G | H | I | 결과1 | 결과2 |
 code:009180 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:009190 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:009200 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:009240 | O | O | O | O | O | O | X | X | X | ok_rslt0 | ........ |
 code:009270 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:009275 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:009290 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:009310 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:009320 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:009410 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:009415 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:009420 | X | O | O | X | X | O | X | X | X | ........ | ........ |
 code:009440 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:009450 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:009460 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:009470 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:009540 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:009580 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:009680 | X | O | O | O | O | X | X | X | X | ........ | ........ |
 code:009770 | X | O | O | O | O | X | X | X | X | ........ | ........ |
 code:009810 | X | O | X | X | X | X | X | X | X | ........ | ........ |
 code:009830 | X | O | O | O | O | O | X | X | X | ........ | ........ |
 code:009835 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:009970 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:010040 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:010050 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:010060 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:010100 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:010120 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:010130 | O | X | O | X | X | O | X | X | X | ........ | ........ |
 code:010140 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:010145 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:010420 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:010580 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:010600 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:010620 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:010640 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:010660 | X | O | O | O | O | X | X | X | X | ........ | ........ |
 code:010690 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:010770 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:010780 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:010820 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:010950 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:010955 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:010960 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:011000 | O | O | O | X | X | X | X | X | X | ........ | ........ |
 code:011070 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:011090 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:011150 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:011155 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:011160 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:011170 | X | O | O | O | O | O | X | X | X | ........ | ........ |
 code:011200 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:011210 | X | O | O | X | X | O | X | X | X | ........ | ........ |
 code:011230 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:011280 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:011300 | X | O | X | X | X | X | X | X | X | ........ | ........ |
 code:011330 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:011390 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:011420 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:011500 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:011690 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:011700 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:011720 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:011760 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:011780 | X | X | O | O | O | O | X | X | X | ........ | ........ |
 code:011785 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:011790 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:011810 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:011930 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:012030 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:012160 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:012170 | X | O | X | X | X | X | X | X | X | ........ | ........ |
 code:012200 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:012205 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:012280 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:012320 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:012330 | O | O | O | X | X | O | X | X | X | ........ | ........ |
 code:012450 | X | X | O | O | O | O | X | X | X | ........ | ........ |
 code:012510 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:012600 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:012610 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:012630 | X | O | O | O | O | O | X | X | X | ........ | ........ |
 code:012690 | X | O | O | X | X | O | X | X | X | ........ | ........ |
 code:012750 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:012800 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:013000 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:013360 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:013367 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:013520 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:013570 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:013580 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:013700 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:013870 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:014130 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:014160 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:014280 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:014285 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:014440 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:014530 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:014580 | O | X | O | O | O | X | X | X | X | ........ | ........ |
 code:014680 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:014710 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:014790 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:014820 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:014825 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:014830 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:014910 | X | O | O | X | X | O | X | X | X | ........ | ........ |
 code:014915 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:014990 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:015020 | X | O | X | X | X | X | X | X | X | ........ | ........ |
 code:015230 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:015260 | O | O | O | X | X | O | X | X | X | ........ | ........ |
 code:015350 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:015360 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:015540 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:015590 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:015760 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:015860 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:015890 | O | X | O | O | O | X | X | X | X | ........ | ........ |
 code:016090 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:016360 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:016380 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:016385 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:016450 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:016580 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:016590 | X | O | O | O | O | X | X | X | X | ........ | ........ |
 code:016610 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:016710 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:016740 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:016800 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:016880 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:017040 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:017180 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:017370 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:017390 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:017550 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:017670 | X | O | O | O | O | O | X | X | X | ........ | ........ |
 code:017800 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:017810 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:017900 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:017940 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:017960 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:018260 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:018470 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:018500 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:018670 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:018880 | X | O | O | X | X | O | X | X | X | ........ | ........ |
 code:019170 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:019175 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:019180 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:019440 | X | O | O | O | O | X | X | X | X | ........ | ........ |
 code:019490 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:019680 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:019685 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:020000 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:020120 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:020150 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:020560 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:020760 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:021050 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:021240 | X | O | O | X | X | O | X | X | X | ........ | ........ |
 code:021820 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:021960 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:023000 | O | X | O | O | O | X | X | X | X | ........ | ........ |
 code:023150 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:023350 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:023450 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:023530 | O | O | O | X | X | O | X | X | X | ........ | ........ |
 code:023590 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:023800 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:023810 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:023960 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:024070 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:024090 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:024110 | X | O | O | X | X | O | X | X | X | ........ | ........ |
 code:024720 | O | X | O | X | X | X | X | X | X | ........ | ........ |
 code:024890 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:024900 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:025000 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:025530 | O | X | O | X | X | X | X | X | X | ........ | ........ |
 code:025540 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:025560 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:025620 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:025750 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:025820 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:025860 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:025890 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:026890 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:026940 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:026960 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:027390 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:027410 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:027740 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:027970 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:028050 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:028100 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:028260 | X | O | O | X | X | O | X | X | X | ........ | ........ |
 code:02826K | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:028670 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:029460 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:029530 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:029780 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:030000 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:030200 | X | X | O | O | O | O | X | X | X | ........ | ........ |
 code:030210 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:030610 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:030720 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:030790 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:031430 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:031440 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:031820 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:032350 | O | O | O | X | X | X | X | X | X | ........ | ........ |
 code:032560 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:032640 | X | O | O | X | X | O | X | X | X | ........ | ........ |
 code:032830 | X | O | O | X | X | O | X | X | X | ........ | ........ |
 code:033180 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:033240 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:033250 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:033270 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:033530 | O | O | O | X | X | X | X | X | X | ........ | ........ |
 code:033660 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:033780 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:033920 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:034020 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:034120 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:034220 | X | O | O | X | X | O | X | X | X | ........ | ........ |
 code:034300 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:034310 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:034590 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:034730 | X | X | O | O | O | O | X | X | X | ........ | ........ |
 code:03473K | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:034830 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:035000 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:035150 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:035250 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:035420 | X | O | O | X | X | O | X | X | X | ........ | ........ |
 code:035510 | O | X | O | X | X | X | X | X | X | ........ | ........ |
 code:036460 | X | O | O | X | X | O | X | X | X | ........ | ........ |
 code:036530 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:036570 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:036580 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:037270 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:037560 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:037620 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:037710 | X | O | O | O | O | X | X | X | X | ........ | ........ |
 code:039130 | O | X | O | X | X | O | X | X | X | ........ | ........ |
 code:039490 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:039570 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:041650 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:042660 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:042670 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:042700 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:044380 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:044450 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:044820 | O | O | O | X | X | X | X | X | X | ........ | ........ |
 code:047040 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:047050 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:047400 | O | O | O | O | O | O | X | X | X | ok_rslt0 | ........ |
 code:047810 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:049770 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:049800 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:051600 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:051630 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:051900 | O | X | O | X | X | O | X | X | X | ........ | ........ |
 code:051905 | O | X | O | X | X | X | X | X | X | ........ | ........ |
 code:051910 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:051915 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:052690 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:053210 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:053690 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:055550 | X | O | O | O | O | O | X | X | X | ........ | ........ |
 code:057050 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:058430 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:058650 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:058730 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:058850 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:058860 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:060980 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:063160 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:064350 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:064960 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:066570 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:066575 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:067830 | X | O | O | O | O | X | X | X | X | ........ | ........ |
 code:068290 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:068400 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:068870 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:068875 | O | X | O | X | X | X | X | X | X | ........ | ........ |
 code:069260 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:069460 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:069500 | X | X | O | O | O | O | X | X | X | ........ | ........ |
 code:069620 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:069640 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:069660 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:069730 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:069960 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:070960 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:071050 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:071055 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:071090 | X | O | O | O | O | X | X | X | X | ........ | ........ |
 code:071320 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:071840 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:071950 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:071970 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:072130 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:072710 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:073240 | X | O | O | X | X | O | X | X | X | ........ | ........ |
 code:074610 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:075180 | X | O | O | O | O | X | X | X | X | ........ | ........ |
 code:075580 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:077500 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:077970 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:078000 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:078520 | O | X | O | X | X | X | X | X | X | ........ | ........ |
 code:078930 | X | O | O | O | O | O | X | X | X | ........ | ........ |
 code:078935 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:079160 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:079430 | O | O | O | O | O | X | X | X | X | ........ | ........ |
 code:079550 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:079660 | O | X | O | X | X | X | X | X | X | ........ | ........ |
 code:079980 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:081000 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:081660 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:082640 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:082740 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:083350 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:083360 | X | O | O | O | O | X | X | X | X | ........ | ........ |
 code:083370 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:083380 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:083390 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:083420 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:083570 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:083580 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:083590 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:083600 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:083610 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:083620 | O | O | O | O | O | X | X | X | X | ........ | ........ |
 code:084010 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:084670 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:084680 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:084690 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:084695 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:084870 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:085310 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:085620 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:086280 | X | O | O | X | X | O | X | X | X | ........ | ........ |
 code:086790 | X | O | O | X | X | O | X | X | X | ........ | ........ |
 code:088350 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:088790 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:088980 | X | X | O | O | O | O | X | X | X | ........ | ........ |
 code:089470 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:089590 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:090080 | X | O | X | X | X | X | X | X | X | ........ | ........ |
 code:090350 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:090355 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:090370 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:090430 | O | X | O | X | X | O | X | X | X | ........ | ........ |
 code:090435 | O | X | O | X | X | X | X | X | X | ........ | ........ |
 code:090970 | X | O | X | X | X | X | X | X | X | ........ | ........ |
 code:090980 | X | O | X | X | X | X | X | X | X | ........ | ........ |
 code:090990 | X | O | X | X | X | X | X | X | X | ........ | ........ |
 code:091000 | X | O | X | X | X | X | X | X | X | ........ | ........ |
 code:091090 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:091160 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:091170 | O | O | O | X | X | X | X | X | X | ........ | ........ |
 code:091180 | O | O | O | X | X | X | X | X | X | ........ | ........ |
 code:091210 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:091220 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:091230 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:092200 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:092220 | X | O | X | X | X | X | X | X | X | ........ | ........ |
 code:092230 | X | O | O | O | O | X | X | X | X | ........ | ........ |
 code:092440 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:093050 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:093230 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:093240 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:093370 | X | X | O | O | O | O | X | X | X | ........ | ........ |
 code:094280 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:094800 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:095570 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:095720 | X | O | O | X | X | X | X | X | X | ........ | ........ |
 code:096300 | X | O | X | X | X | X | X | X | X | ........ | ........ |
 code:096760 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:096770 | X | X | O | O | O | O | X | X | X | ........ | ........ |
 code:096775 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:097230 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:097750 | X | O | O | O | O | X | X | X | X | ........ | ........ |
 code:097950 | X | X | O | X | X | O | X | X | X | ........ | ........ |
 code:097955 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:098560 | O | O | O | O | O | X | X | X | X | ........ | ........ |
 code:099140 | X | O | O | O | O | X | X | X | X | ........ | ........ |
 code:099340 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:099350 | X | X | X | X | X | X | X | X | X | ........ | ........ |
 code:100220 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:100250 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:100840 | O | X | O | X | X | X | X | X | X | ........ | ........ |
 code:100910 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:101060 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:101140 | O | O | O | X | X | X | X | X | X | ........ | ........ |
 code:101280 | X | O | O | O | O | X | X | X | X | ........ | ........ |
 code:101530 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:102110 | X | X | O | O | O | O | X | X | X | ........ | ........ |
 code:102260 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:102280 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:102460 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:102780 | X | O | O | O | O | X | X | X | X | ........ | ........ |
 code:102960 | X | X | O | O | O | X | X | X | X | ........ | ........ |
 code:102970 | X | X | O | X | X | X | X | X | X | ........ | ........ |
 code:103130 | X | X | O | X | X | X | X | X | X | ........ | ........ |
